,date,price,MSE,MAE,R2
0,2019-09-30,2824.37247237359,4660.264995576949,34.48104938401021,0.9233053532156479
1,2019-10-31,2824.37247237359,4660.264995576949,34.48104938401021,0.9233053532156479
2,2019-11-30,2824.37247237359,4660.264995576949,34.48104938401021,0.9233053532156479
3,2019-12-31,2824.37247237359,4660.264995576949,34.48104938401021,0.9233053532156479
4,2020-01-31,2824.37247237359,4660.264995576949,34.48104938401021,0.9233053532156479
