,date,price,MSE,MAE,R2
0,2019-09-30,1479.945025370803,20208.930623483953,77.137437910636,0.8544956995109155
1,2019-10-31,1479.945025370803,20208.930623483953,77.137437910636,0.8544956995109155
2,2019-11-30,1479.945025370803,20208.930623483953,77.137437910636,0.8544956995109155
3,2019-12-31,1479.945025370803,20208.930623483953,77.137437910636,0.8544956995109155
4,2020-01-31,1479.945025370803,20208.930623483953,77.137437910636,0.8544956995109155
