,date,price,MSE,MAE,R2
0,2019-09-30,2563.4965641381314,0.010035987611294232,0.10017956181009897,0.9999986618683185
1,2019-10-31,2563.4965641381314,0.010035987611294232,0.10017956181009897,0.9999986618683185
2,2019-11-30,2563.4965641381314,0.010035987611294232,0.10017956181009897,0.9999986618683185
3,2019-12-31,2563.4965641381314,0.010035987611294232,0.10017956181009897,0.9999986618683185
4,2020-01-31,2563.4965641381314,0.010035987611294232,0.10017956181009897,0.9999986618683185
